pl_name,default_flag,soltype,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_masse,pl_masseerr1,pl_masseerr2,pl_masselim,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_bmassprov,pl_dens,pl_denserr1,pl_denserr2,pl_denslim,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,pl_imppar,pl_impparerr1,pl_impparerr2,pl_impparlim,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_met,st_meterr1,st_meterr2,st_metlim,st_age,st_ageerr1,st_ageerr2,st_agelim,sy_jmag,sy_jmagerr1,sy_jmagerr2
HD 108341 b,0,Published Confirmed,1148.00000000,4.00000000,-4.00000000,0,2.029000,0.018000,-0.022000,0,715.11392,225.65817,-79.45710,0,,,,,,,,,715.11392,225.65817,-79.45710,0,2.25000,0.71000,-0.25000,0,Mass,,,,,0.769000,0.021000,-0.010000,0,,,,,,,,,,,,,,,,,0.84,0.02,-0.02,0,0.040,0.060,-0.060,0,,,,,7.8630000,0.0270000,-0.0270000
HD 108863 b,0,Published Confirmed,443.40000000,4.20000000,-4.20000000,0,1.400000,0.030000,-0.030000,0,826.30000,63.60000,-63.60000,0,,,,,,,,,,,,,2.60000,0.20000,-0.20000,0,Msini,,,,,0.060000,,,0,,,,,,,,,,,,,5.60,0.10,-0.10,0,1.85,0.13,-0.13,0,0.200,0.030,-0.030,0,1.800,0.400,-0.400,0,6.0220000,0.0370000,-0.0370000
HD 108863 b,0,Published Confirmed,443.39999000,4.20000000,-4.20000000,0,1.450000,0.030000,-0.030000,0,902.63720,133.48860,-133.48860,0,,,,,,,,,,,,,2.84000,0.42000,-0.42000,0,Msini,,,,,0.000000,,,0,,,,,,,,,,,,,7.19,0.39,-0.39,0,2.17,0.46,-0.46,0,0.000,,,0,,,,,6.0220000,0.0370000,-0.0370000
HD 108863 b,1,Published Confirmed,437.70000000,2.80000000,-2.80000000,0,1.320000,0.100000,-0.100000,0,767.24162,24.79074,-24.79074,0,,,,,,,,,,,,,2.41400,0.07800,-0.07800,0,Msini,,,,,0.032000,0.027000,-0.027000,0,,,,,,,,,,,,,5.74,,,0,1.59,,,0,,,,,,,,,6.0220000,0.0370000,-0.0370000
HD 108874 b,0,Published Confirmed,395.38000000,0.22000000,-0.21000000,0,1.052000,0.016000,-0.016000,0,419.53350,14.93794,-14.93794,0,,,,,,,,,,,,,1.32000,0.04700,-0.04700,0,Msini,,,,,0.144000,0.016000,-0.016000,0,,,,,,,,,,,,,1.09,0.03,-0.03,0,1.00,0.05,-0.05,0,0.221,0.061,-0.061,0,,,,,7.4790000,0.0200000,-0.0200000
HD 108874 b,0,Published Confirmed,394.48000000,0.60000000,-0.60000000,0,1.053000,0.061000,-0.061000,0,426.00000,41.00000,-41.00000,0,,,,,,,,,,,,,1.34000,0.11000,-0.11000,0,Msini,,,,,0.128000,0.022000,-0.022000,0,,,,,,,,,,,,,1.09,0.06,-0.03,0,0.97,0.16,-0.09,0,0.150,0.100,-0.100,0,,,,,7.4790000,0.0200000,-0.0200000
HD 108874 b,1,Published Confirmed,394.48123000,0.60000000,-0.60000000,0,1.040000,0.020000,-0.020000,0,451.31860,28.60470,-28.60470,0,,,,,,,,,,,,,1.42000,0.09000,-0.09000,0,Msini,,,,,0.130000,0.020000,-0.020000,0,,,,,,,,,,,,,1.05,0.02,-0.02,0,1.10,0.09,-0.09,0,0.260,,,0,,,,,7.4790000,0.0200000,-0.0200000
HD 108874 b,0,Published Confirmed,,,,,1.051000,,,0,431.59500,,,0,,,,,,,,,,,,,1.35800,,,0,Msini,,,,,0.068000,,,0,,,,,,,,,,,,,,,,,0.99,,,0,,,,,,,,,7.4790000,0.0200000,-0.0200000
HD 108874 b,0,Published Confirmed,395.40000000,2.50000000,-2.50000000,0,1.051000,0.020000,-0.020000,0,432.23000,41.32000,-41.32000,0,,,,,,,,,,,,,1.36000,0.13000,-0.13000,0,Msini,,,,,0.070000,0.040000,-0.040000,0,,,,,,,,,,,,,,,,,0.99,0.10,-0.10,0,0.180,,,0,,,,,7.4790000,0.0200000,-0.0200000
HD 108874 b,0,Published Confirmed,395.80000000,0.60000000,-0.60000000,0,1.038000,0.014000,-0.014000,0,409.98000,19.07000,-19.07000,0,,,,,,,,,,,,,1.29000,0.06000,-0.06000,0,Msini,,,,,0.082000,0.021000,-0.021000,0,,,,,,,,,,,,,,,,,0.95,0.04,-0.04,0,0.190,0.030,-0.030,0,,,,,7.4790000,0.0200000,-0.0200000
HD 108874 b,0,Published Confirmed,397.50000000,0.40000000,-0.40000000,0,1.060000,,,0,543.47000,,,0,,,,,,,,,,,,,1.71000,,,0,Msini,,,,,0.170000,0.060000,-0.060000,0,,,,,,,,,,,,,,,,,1.00,,,0,0.140,,,0,,,,,7.4790000,0.0200000,-0.0200000
HD 108874 c,1,Published Confirmed,1624.00000000,23.00000000,-23.00000000,0,2.659000,0.060000,-0.060000,0,314.64000,19.07000,-19.07000,0,,,,,,,,,,,,,0.99000,0.06000,-0.06000,0,Msini,,,,,0.239000,0.031000,-0.031000,0,,,,,,,,,,,,,,,,,0.95,0.04,-0.04,0,0.190,0.030,-0.030,0,,,,,7.4790000,0.0200000,-0.0200000
HD 108874 c,0,Published Confirmed,1680.00000000,24.00000000,-24.00000000,0,2.770000,0.160000,-0.160000,0,338.20000,31.00000,-31.00000,0,,,,,,,,,,,,,1.06400,0.09900,-0.09900,0,Msini,,,,,0.273000,0.040000,-0.040000,0,,,,,,,,,,,,,1.09,0.06,-0.03,0,0.97,0.16,-0.09,0,0.150,0.100,-0.100,0,,,,,7.4790000,0.0200000,-0.0200000
HD 108874 c,0,Published Confirmed,1743.20000000,9.30000000,-9.50000000,0,2.830000,0.045000,-0.045000,0,362.00656,16.52708,-15.89142,0,,,,,,,,,,,,,1.13900,0.05200,-0.05000,0,Msini,,,,,0.265000,0.030000,-0.031000,0,,,,,,,,,,,,,1.09,0.03,-0.03,0,1.00,0.05,-0.05,0,0.221,0.061,-0.061,0,,,,,7.4790000,0.0200000,-0.0200000
HD 108874 c,0,Published Confirmed,1605.80000000,88.00000000,-88.00000000,0,2.680000,0.250000,-0.250000,0,323.53700,95.30000,-95.30000,0,,,,,,,,,,,,,1.01800,0.30000,-0.30000,0,Msini,,,,,0.250000,0.070000,-0.070000,0,,,,,,,,,,,,,,,,,0.99,0.10,-0.10,0,0.180,,,0,,,,,7.4790000,0.0200000,-0.0200000
HD 108874 c,0,Published Confirmed,,,,,2.658000,,,0,320.35900,,,0,,,,,,,,,,,,,1.00800,,,0,Msini,,,,,0.252000,,,0,,,,,,,,,,,,,,,,,0.99,,,0,,,,,,,,,7.4790000,0.0200000,-0.0200000
HD 109246 b,1,Published Confirmed,68.27000000,0.13000000,-0.13000000,0,0.330000,0.010000,-0.010000,0,273.33380,79.45750,-79.45750,0,,,,,,,,,,,,,0.86000,0.25000,-0.25000,0,Msini,,,,,0.120000,0.040000,-0.040000,0,,,,,,,,,,,,,1.07,0.02,-0.02,0,1.20,0.53,-0.53,0,0.100,,,0,,,,,7.5700000,0.0270000,-0.0270000
HD 109246 b,0,Published Confirmed,68.27000000,0.13000000,-0.13000000,0,0.330000,0.080000,-0.080000,0,244.72000,28.60000,-28.60000,0,,,,,,,,,,,,,0.77000,0.09000,-0.09000,0,Msini,,,,,0.120000,0.040000,-0.040000,0,,,,,,,,,,,,,1.02,0.07,-0.07,0,1.01,0.11,-0.11,0,0.100,0.050,-0.050,0,,,,,7.5700000,0.0270000,-0.0270000
HD 109271 b,1,Published Confirmed,7.85430000,0.00090000,-0.00090000,0,0.079000,0.001000,-0.001000,0,17.16200,1.27100,-1.27100,0,,,,,,,,,,,,,0.05400,0.00400,-0.00400,0,Msini,,,,,0.250000,0.080000,-0.080000,0,,,,,,,,,,,,,,,,,1.05,0.02,-0.02,0,0.100,0.050,-0.050,0,7.300,1.200,-1.200,0,6.8550000,0.0260000,-0.0260000
HD 109271 c,1,Published Confirmed,30.93000000,0.02000000,-0.02000000,0,0.196000,0.003000,-0.003000,0,24.15400,2.22500,-2.22500,0,,,,,,,,,,,,,0.07600,0.00700,-0.00700,0,Msini,,,,,0.150000,0.090000,-0.090000,0,,,,,,,,,,,,,,,,,1.05,0.02,-0.02,0,0.100,0.050,-0.050,0,7.300,1.200,-1.200,0,6.8550000,0.0260000,-0.0260000
HD 109286 b,1,Published Confirmed,520.10000000,2.30000000,-2.30000000,0,1.259000,0.021000,-0.022000,0,950.30694,47.67426,-47.67426,0,,,,,,,,,,,,,2.99000,0.15000,-0.15000,0,Msini,,,,,0.338000,0.034000,-0.035000,0,0.71,0.06,-0.06,0,259,6,-6,0,,,,,1.09,0.04,-0.04,0,0.98,0.05,-0.05,0,0.050,0.020,-0.020,0,,,,,7.5880000,0.0230000,-0.0230000
HD 109749 b,1,Published Confirmed,5.23989100,0.00009900,-0.00009900,0,0.061500,0.004000,-0.004000,0,85.81410,14.30235,-14.30235,0,,,,,,,,,,,,,0.27000,0.04500,-0.04500,0,Msini,,,,,0.000000,,,0,,,,,,,,,,,,,1.22,0.09,-0.09,0,1.13,0.22,-0.22,0,0.240,,,0,3.300,1.200,-1.200,0,7.0570000,0.0210000,-0.0210000
HD 109749 b,0,Published Confirmed,5.24000000,0.00200000,-0.00200000,0,0.060000,0.000000,0.000000,0,88.99240,3.17830,-3.17830,0,,,,,,,,,,,,,0.28000,0.01000,-0.01000,0,Msini,,,,,0.000000,,,0,,,,,,,,,,,,,1.28,0.03,-0.03,0,1.23,0.05,-0.05,0,0.270,,,0,,,,,7.0570000,0.0210000,-0.0210000
HD 109749 b,0,Published Confirmed,5.24000000,0.00200000,-0.00200000,0,0.063500,,,0,88.98900,5.08500,-5.08500,0,,,,,,,,,,,,,0.28000,0.01600,-0.01600,0,Msini,,,,,0.010000,0.010000,-0.010000,0,,,,,,,,,,,,,1.24,0.10,-0.10,0,1.20,0.10,-0.10,0,0.250,0.050,-0.050,0,3.700,1.300,-1.300,0,7.0570000,0.0210000,-0.0210000
HD 10975 b,1,Published Confirmed,283.80000000,12.70000000,-0.10000000,0,0.950000,0.060000,-0.080000,0,143.02278,19.06970,-47.67426,0,,,,,,,,,,,,,0.45000,0.06000,-0.15000,0,Msini,,,,,0.442000,0.040000,-0.389000,0,,,,,,,,,,,,,11.16,0.45,-0.38,0,1.41,0.34,-0.35,0,-0.210,0.100,-0.080,0,,,,,4.3580000,0.2600000,-0.2600000
HD 109988 b,1,Published Confirmed,17132.15854000,3942.55441000,-2033.89457000,0,12.518000,1.517000,-1.319000,0,6935.33367,719.88134,-1320.57703,0,,,,,,,,,6935.33367,719.88134,-1320.57703,0,21.82100,2.26500,-4.15500,0,Mass,,,,,0.056000,0.036000,-0.034000,0,,,,,,,,,,,,,,,,,0.88,0.10,-0.10,0,,,,,,,,,7.3740000,0.0180000,-0.0180000
HD 110014 b,0,Published Confirmed,936.40000000,44.50000000,-44.50000000,0,2.500000,0.080000,-0.080000,0,4344.73610,731.00900,-731.00900,0,,,,,,,,,,,,,13.67000,2.30000,-2.30000,0,Msini,,,,,0.060000,0.090000,-0.090000,0,,,,,,,,,,,,,,,,,2.09,,,0,0.140,,,0,,,,,2.6740000,0.3080000,-0.3080000
HD 110014 b,1,Published Confirmed,835.47700000,6.04000000,-6.04000000,0,2.140000,0.030000,-0.030000,0,3524.59000,317.82000,-317.82000,0,,,,,,,,,,,,,11.09000,1.00000,-1.00000,0,Msini,,,,,0.462000,0.069000,-0.069000,0,,,,,,,,,,,,,20.90,1.10,-1.10,0,2.17,0.28,-0.28,0,0.190,0.050,-0.050,0,0.950,0.400,-0.400,0,2.6740000,0.3080000,-0.3080000
HD 110014 b,0,Published Confirmed,,,,,2.120000,0.090000,-0.150000,0,3464.20000,317.80000,-444.90000,0,,,,,,,,,,,,,10.90000,1.00000,-1.40000,0,Msini,,,,,,,,,,,,,,,,,,,,,,,,,2.10,0.30,-0.40,0,,,,,,,,,2.6740000,0.3080000,-0.3080000
HD 110113 b,1,Published Confirmed,2.54100000,0.00050000,-0.00100000,0,0.035000,0.001000,-0.001000,0,4.55000,0.62000,-0.62000,0,2.050,0.120,-0.120,0,0.183,0.011,-0.011,0,4.55000,0.62000,-0.62000,0,0.01432,0.00195,-0.00195,0,Mass,2.90000,0.75000,-0.59000,0,0.093000,0.079000,-0.064000,0,735.49,29.39,-29.39,0,1371,14,-14,0,0.3100,0.2200,-0.2200,0,0.97,0.02,-0.02,0,1.00,0.06,-0.06,0,0.140,0.020,-0.020,0,4.000,0.500,-0.500,0,8.9030000,0.0370000,-0.0370000
HD 110113 c,1,Published Confirmed,6.74400000,0.00800000,-0.00900000,0,0.068000,0.001000,-0.002000,0,10.50000,1.20000,-1.20000,0,,,,,,,,,,,,,0.03304,0.00378,-0.00378,0,Msini,,,,,0.045000,0.079000,-0.038000,0,199.90,8.10,-8.10,0,990,10,-10,0,,,,,0.97,0.02,-0.02,0,1.00,0.06,-0.06,0,0.140,0.020,-0.020,0,4.000,0.500,-0.500,0,8.9030000,0.0370000,-0.0370000
HD 110537 b,1,Published Confirmed,24469.67342000,9917.49437000,-7987.53151000,0,16.714000,4.538000,-3.907000,0,8612.83200,4053.90133,-2857.27738,0,,,,,,,,,8612.83200,4053.90133,-2857.27738,0,27.09900,12.75500,-8.99000,0,Mass,,,,,0.401000,0.115000,-0.152000,0,,,,,,,,,,,,,,,,,1.02,0.12,-0.12,0,,,,,,,,,6.5800000,0.0200000,-0.0200000
HD 11112 b,1,Published Confirmed,17244.90764000,3936.68342000,-1253.09468000,0,13.380000,2.170000,-0.911000,0,2598.56506,199.27841,-1017.05090,0,,,,,,,,,2598.56506,199.27841,-1017.05090,0,8.17600,0.62700,-3.20000,0,Mass,,,,,0.285000,0.114000,-0.202000,0,,,,,,,,,,,,,,,,,1.07,0.14,-0.14,0,,,,,,,,,6.0110000,0.0240000,-0.0240000
HD 111232 b,0,Published Confirmed,1143.00000000,14.00000000,-14.00000000,0,1.970000,,,0,2161.15000,,,0,,,,,,,,,,,,,6.80000,,,0,Msini,,,,,0.200000,0.010000,-0.010000,0,,,,,,,,,,,,,,,,,0.78,,,0,-0.360,,,0,5.200,,,0,6.3280000,0.0210000,-0.0210000
HD 111232 b,1,Published Confirmed,1169.13202000,0.61380000,-0.39663000,0,2.148000,0.088000,-0.097000,0,2531.50326,358.51044,-152.23981,0,,,,,,,,,2531.50326,358.51044,-152.23981,0,7.96500,1.12800,-0.47900,0,Mass,,,,,0.214000,0.005000,-0.003000,0,,,,,,,,,,,,,,,,,0.96,0.12,-0.12,0,,,,,,,,,6.3280000,0.0210000,-0.0210000
HD 111232 b,0,Published Confirmed,1143.00000000,14.00000000,-14.00000000,0,1.970000,0.040000,-0.040000,0,2269.30620,60.38770,-60.38770,0,,,,,,,,,,,,,7.14000,0.19000,-0.19000,0,Msini,,,,,0.200000,0.010000,-0.010000,0,,,,,,,,,,,,,0.90,0.01,-0.01,0,0.84,0.03,-0.03,0,-0.430,,,0,,,,,6.3280000,0.0210000,-0.0210000
HD 111232 b,0,Published Confirmed,1168.69000000,0.31000000,-0.31000000,0,2.051000,0.023000,-0.024000,0,2374.17820,190.69704,-82.63539,0,,,,,,,,,2374.17820,190.69704,-82.63539,0,7.47000,0.60000,-0.26000,0,Mass,,,,,0.208300,0.002500,-0.002300,0,,,,,,,,,,,,,,,,,0.83,0.03,-0.03,0,-0.360,0.100,-0.100,0,,,,,6.3280000,0.0210000,-0.0210000
HD 111232 b,0,Published Confirmed,1118.00000000,30.00000000,-30.00000000,0,1.900000,,,0,2129.46100,,,0,,,,,,,,,,,,,6.70000,,,0,Msini,,,,,0.190000,0.100000,-0.100000,0,,,,,,,,,,,,,,,,,0.75,,,0,-0.360,,,0,,,,,6.3280000,0.0210000,-0.0210000
HD 111232 c,0,Published Confirmed,32100.00000000,13500.00000000,-9860.00000000,0,18.800000,5.000000,-4.100000,0,6579.04802,1080.61658,-1017.05090,0,,,,,,,,,6579.04802,1080.61658,-1017.05090,0,20.70000,3.40000,-3.20000,0,Mass,,,,,0.326000,0.100000,-0.093000,0,,,,,,,,,,,,,,,,,0.83,0.03,-0.03,0,-0.360,0.100,-0.100,0,,,,,6.3280000,0.0210000,-0.0210000
HD 111232 c,1,Published Confirmed,26472.44623000,5155.42268000,-4507.69327000,0,17.250000,2.158000,-2.151000,0,5740.93452,1337.73977,-512.33939,0,,,,,,,,,5740.93452,1337.73977,-512.33939,0,18.06300,4.20900,-1.61200,0,Mass,,,,,0.558000,0.027000,-0.028000,0,,,,,,,,,,,,,,,,,0.96,0.12,-0.12,0,,,,,,,,,6.3280000,0.0210000,-0.0210000
HD 111591 b,1,Published Confirmed,1056.40000000,14.30000000,-14.30000000,0,2.500000,0.100000,-0.100000,0,1398.45200,127.13200,-127.13200,0,,,,,,,,,,,,,4.40000,0.40000,-0.40000,0,Msini,,,,,0.260000,0.100000,-0.100000,0,,,,,,,,,,,,,8.03,0.49,-0.49,0,1.94,0.07,-0.07,0,0.070,0.040,-0.040,0,1.410,0.140,-0.140,0,,,
HD 111998 b,1,Published Confirmed,825.90000000,6.20000000,-6.20000000,0,1.820000,0.070000,-0.070000,0,1433.41330,158.91500,-158.91500,0,,,,,,,,,,,,,4.51000,0.50000,-0.50000,0,Msini,,,,,0.030000,0.040000,-0.040000,0,,,,,,,,,,,,,1.45,0.07,-0.07,0,1.18,0.12,-0.12,0,0.070,,,0,1.900,0.600,-0.700,0,5.3000000,0.0180000,-0.0180000
HD 112640 b,1,Published Confirmed,613.20000000,5.80000000,-5.80000000,0,1.700000,0.100000,-0.100000,0,1589.15000,317.83000,-317.83000,0,,,,,,,,,,,,,5.00000,1.00000,-1.00000,0,Msini,,,,,0.240000,0.180000,-0.180000,0,,,,,,,,,,,,,39.00,5.00,-5.00,0,1.80,0.20,-0.20,0,-0.090,0.070,-0.070,0,1.600,0.300,-0.300,0,4.4960000,0.3020000,-0.3020000
HD 113337 b,0,Published Confirmed,,,,,,,,,985.27300,63.56600,-63.56600,0,,,,,,,,,,,,,3.10000,0.20000,-0.20000,0,Msini,,,,,,,,,,,,,,,,,,,,,1.50,0.04,-0.04,0,,,,,0.070,0.020,-0.020,0,,,,,5.1870000,0.0190000,-0.0190000
HD 113337 b,1,Published Confirmed,317.58639000,1.62423000,-1.43010000,0,1.022000,0.055000,-0.062000,0,1035.80278,119.82131,-129.99182,0,,,,,,,,,,,,,3.25900,0.37700,-0.40900,0,Msini,,,,,0.280000,0.036000,-0.041000,0,,,,,,,,,,,,,,,,,1.41,0.24,-0.24,0,,,,,,,,,5.1870000,0.0190000,-0.0190000
HD 113337 b,0,Published Confirmed,324.00000000,1.70000000,-3.30000000,0,0.920000,0.090000,-0.090000,0,899.42000,76.28000,-76.28000,0,,,,,,,,,,,,,2.83000,0.24000,-0.24000,0,Msini,,,,,0.460000,0.040000,-0.040000,0,,,,,,,,,,,,,1.50,0.15,-0.15,0,1.40,0.14,-0.14,0,0.070,,,0,0.150,0.100,-0.050,0,5.1870000,0.0190000,-0.0190000
HD 113337 c,1,Published Confirmed,5429.93477000,452.06707000,-283.91966000,0,6.805000,0.536000,-0.468000,0,6299.67686,772.32303,-818.40815,0,,,,,,,,,6299.67686,772.32303,-818.40815,0,19.82100,2.43000,-2.57500,0,Mass,,,,,0.164000,0.057000,-0.056000,0,,,,,,,,,,,,,,,,,1.41,0.24,-0.24,0,,,,,,,,,5.1870000,0.0190000,-0.0190000
HD 11343 c,1,Published Confirmed,228.53731000,3.24097000,-3.78842000,0,0.923000,0.019000,-0.022000,0,255.53404,52.75952,-50.85255,0,,,,,,,,,,,,,0.80400,0.16600,-0.16000,0,Msini,,,,,0.169000,0.142000,-0.102000,0,,,,,,,,,,,,,,,,,2.01,0.12,-0.12,0,,,,,,,,,6.0120000,0.0210000,-0.0210000
HD 113538 b,0,Published Confirmed,263.30000000,2.30000000,-2.30000000,0,0.710000,0.010000,-0.010000,0,85.81000,25.43000,-25.43000,0,,,,,,,,,,,,,0.27000,0.08000,-0.08000,0,Msini,,,,,0.610000,0.110000,-0.110000,0,,,,,,,,,,,,,0.65,0.10,-0.10,0,0.70,0.10,-0.10,0,-0.170,0.074,-0.074,0,1.300,1.300,-1.300,0,6.4380000,0.0210000,-0.0210000
HD 113538 b,1,Published Confirmed,663.20000000,8.40000000,-7.40000000,0,1.240000,0.040000,-0.040000,0,114.41000,12.71000,-12.71000,0,,,,,,,,,,,,,0.36000,0.04000,-0.04000,0,Msini,,,,,0.140000,0.080000,-0.080000,0,,,,,,,,,,,,,0.53,0.02,-0.02,0,0.58,0.05,-0.05,0,-0.240,0.060,-0.060,0,4.300,4.000,-4.000,0,6.4380000,0.0210000,-0.0210000
HD 113538 c,1,Published Confirmed,1818.00000000,25.00000000,-22.00000000,0,2.440000,0.070000,-0.070000,0,295.57000,19.07000,-19.07000,0,,,,,,,,,,,,,0.93000,0.06000,-0.06000,0,Msini,,,,,0.200000,0.040000,-0.040000,0,,,,,,,,,,,,,0.53,0.02,-0.02,0,0.58,0.05,-0.05,0,-0.240,0.060,-0.060,0,4.300,4.000,-4.000,0,6.4380000,0.0210000,-0.0210000
HD 113538 c,0,Published Confirmed,1657.00000000,48.00000000,-48.00000000,0,2.430000,0.060000,-0.060000,0,225.65000,19.07000,-19.07000,0,,,,,,,,,,,,,0.71000,0.06000,-0.06000,0,Msini,,,,,0.320000,0.060000,-0.060000,0,,,,,,,,,,,,,0.65,0.10,-0.10,0,0.70,0.10,-0.10,0,-0.170,0.074,-0.074,0,1.300,1.300,-1.300,0,6.4380000,0.0210000,-0.0210000
HD 113996 b,1,Published Confirmed,610.20000000,3.80000000,-3.80000000,0,1.600000,0.100000,-0.100000,0,2002.32900,317.83000,-317.83000,0,,,,,,,,,,,,,6.30000,1.00000,-1.00000,0,Msini,,,,,0.280000,0.120000,-0.120000,0,,,,,,,,,,,,,25.11,1.20,-1.20,0,1.49,0.18,-0.18,0,0.130,0.080,-0.080,0,3.240,1.200,-1.200,0,2.3720000,0.2720000,-0.2720000
HD 114082 b,1,Published Confirmed,109.75000000,0.40000000,-0.37000000,0,0.510900,0.008100,-0.008300,0,2542.62726,317.82841,-317.82841,0,11.209,0.336,-0.336,0,1.000,0.030,-0.030,0,2542.62726,317.82841,-317.82841,0,8.00000,1.00000,-1.00000,0,Mass,,,,,0.395000,0.037000,-0.039000,0,,,,,,,,,,,,,1.49,0.05,-0.05,0,1.47,0.07,-0.07,0,0.000,0.030,-0.030,0,0.015,0.006,-0.006,0,7.4030000,0.0190000,-0.0190000
HD 114386 b,0,Published Confirmed,937.70000000,15.60000000,-15.60000000,0,1.650000,,,0,394.09000,,,0,,,,,,,,,,,,,1.24000,,,0,Msini,,,,,0.230000,0.030000,-0.030000,0,,,,,,,,,,,,,,,,,0.68,,,0,-0.080,,,0,,,,,6.9680000,0.0240000,-0.0240000
HD 114386 b,1,Published Confirmed,937.70001000,16.00000000,-16.00000000,0,1.730000,0.030000,-0.030000,0,362.32620,41.31790,-41.31790,0,,,,,,,,,,,,,1.14000,0.13000,-0.13000,0,Msini,,,,,0.230000,0.030000,-0.030000,0,,,,,,,,,,,,,0.76,0.02,-0.02,0,0.60,0.09,-0.09,0,-0.050,,,0,,,,,6.9680000,0.0240000,-0.0240000
HD 114613 b,1,Published Confirmed,4000.00000000,120.00000000,-120.00000000,0,5.340000,0.260000,-0.260000,0,113.46531,10.17056,-10.17056,0,,,,,,,,,,,,,0.35700,0.03200,-0.03200,0,Msini,,,,,0.458000,0.089000,-0.089000,0,,,,,,,,,,,,,2.14,,,0,1.27,,,0,,,,,,,,,3.6920000,0.2520000,-0.2520000
HD 114613 b,0,Published Confirmed,3827.00000000,105.00000000,-105.00000000,0,5.160000,0.130000,-0.130000,0,152.55000,12.71000,-12.71000,0,,,,,,,,,,,,,0.48000,0.04000,-0.04000,0,Msini,,,,,0.250000,0.080000,-0.080000,0,,,,,,,,,,,,,,,,,1.36,,,0,0.180,,,0,,,,,3.6920000,0.2520000,-0.2520000
HD 114729 b,1,Published Confirmed,1121.79000000,3.53000000,-3.43000000,0,2.067000,0.010000,-0.010000,0,262.20975,2.22481,-2.22481,0,,,,,,,,,,,,,0.82500,0.00700,-0.00700,0,Msini,,,,,0.079000,0.029000,-0.032000,0,,,,,,,,,,,,,1.47,0.04,-0.04,0,0.94,0.01,-0.01,0,-0.330,0.030,-0.030,0,10.116,0.344,-0.344,0,5.5590000,0.0190000,-0.0190000
HD 114729 b,0,Published Confirmed,1132.70000000,3.50000000,-3.70000000,0,2.094000,0.022000,-0.022000,0,283.50294,16.84491,-16.84491,0,,,,,,,,,,,,,0.89200,0.05300,-0.05300,0,Msini,,,,,0.098000,0.048000,-0.050000,0,,,,,,,,,,,,,1.65,0.04,-0.04,0,0.96,0.03,-0.03,0,-0.272,0.062,-0.062,0,,,,,5.5590000,0.0190000,-0.0190000
HD 114729 b,0,Published Confirmed,1114.00000000,15.00000000,-15.00000000,0,2.100000,0.040000,-0.040000,0,346.43470,28.60470,-28.60470,0,,,,,,,,,,,,,1.09000,0.09000,-0.09000,0,Msini,,,,,0.170000,0.050000,-0.050000,0,,,,,,,,,,,,,1.55,0.02,-0.02,0,1.24,0.08,-0.08,0,-0.280,,,0,,,,,5.5590000,0.0190000,-0.0190000
HD 114729 b,0,Published Confirmed,1135.00000000,9.00000000,-9.00000000,0,2.080000,,,0,266.97000,,,0,,,,,,,,,,,,,0.84000,,,0,Msini,,,,,0.320000,0.180000,-0.180000,0,,,,,,,,,,,,,,,,,0.93,,,0,-0.220,,,0,,,,,5.5590000,0.0190000,-0.0190000
HD 114729 b,0,Published Confirmed,1114.00000000,15.00000000,-15.00000000,0,2.110000,0.120000,-0.120000,0,301.93000,31.78000,-31.78000,0,,,,,,,,,,,,,0.95000,0.10000,-0.10000,0,Msini,,,,,0.167000,0.055000,-0.055000,0,,,,,,,,,,,,,,,,,1.00,,,0,-0.262,,,0,,,,,5.5590000,0.0190000,-0.0190000
HD 114783 b,1,Published Confirmed,493.70000000,1.80000000,-1.80000000,0,1.160000,0.019000,-0.019000,0,349.60000,19.07000,-19.07000,0,,,,,,,,,,,,,1.10000,0.06000,-0.06000,0,Msini,,,,,0.144000,0.032000,-0.032000,0,,,,,,,,,,,,,,,,,0.85,0.03,-0.03,0,0.210,0.030,-0.030,0,,,,,6.0250000,0.0190000,-0.0190000
HD 114783 b,0,Published Confirmed,492.56000000,0.34000000,-0.35000000,0,1.164000,0.016000,-0.016000,0,328.31674,10.80617,-10.80617,0,,,,,,,,,,,,,1.03300,0.03400,-0.03400,0,Msini,,,,,0.126000,0.016000,-0.016000,0,,,,,,,,,,,,,0.84,0.02,-0.02,0,0.87,0.04,-0.04,0,0.151,0.058,-0.058,0,,,,,6.0250000,0.0190000,-0.0190000
HD 114783 b,0,Published Confirmed,496.90000000,2.30000000,-2.30000000,0,1.169000,0.068000,-0.068000,0,328.60000,28.30000,-28.30000,0,,,,,,,,,,,,,1.03400,0.08900,-0.08900,0,Msini,,,,,0.085000,0.033000,-0.033000,0,,,,,,,,,,,,,0.84,0.06,-0.06,0,0.85,0.11,-0.10,0,0.120,0.100,-0.100,0,,,,,6.0250000,0.0190000,-0.0190000
